myopia,shortcutiness,probability,goal,grass_capacity,population
0.0,0.8080808080808082,3.1871046785532615e-58,police car,200,100
0.0,0.8181818181818182,4.6001135755082716e-54,police car,200,100
0.0,0.8282828282828284,4.080272404762774e-58,police car,200,100
0.0,0.8383838383838385,1.2889612675891536e-54,police car,200,100
0.0,0.8484848484848485,6.666771715206737e-54,police car,200,100
0.0,0.8585858585858587,2.966769016032326e-58,police car,200,100
0.0,0.8686868686868687,3.237012156808753e-59,police car,200,100
0.0,0.8787878787878789,8.982236240902034e-58,police car,200,100
0.0,0.888888888888889,4.947771113596579e-58,police car,200,100
0.0,0.8989898989898991,4.2722579293631814e-58,police car,200,100
0.0,0.9090909090909092,2.27475676671636e-58,police car,200,100
0.0,0.9191919191919192,6.422488668022032e-59,police car,200,100
0.0,0.9292929292929294,4.517186600407541e-59,police car,200,100
0.0,0.9393939393939394,3.620745814178978e-58,police car,200,100
0.0,0.9494949494949496,1.7962379473816107e-59,police car,200,100
0.0,0.9595959595959597,1.4393524577531973e-58,police car,200,100
0.0,0.9696969696969697,7.810500022699954e-59,police car,200,100
0.0,0.9797979797979799,3.232607401909839e-58,police car,200,100
0.0,0.98989898989899,3.1319215611697392e-58,police car,200,100
0.0,1.0,6.193496129499336e-58,police car,200,100
0.010101010101010102,0.0,2.7026344976699584e-15,police car,200,100
0.010101010101010102,0.010101010101010102,1.0301337122834996e-15,police car,200,100
0.010101010101010102,0.020202020202020204,1.3349754421945976e-14,police car,200,100
0.010101010101010102,0.030303030303030304,3.5467739024657626e-15,police car,200,100
0.010101010101010102,0.04040404040404041,4.7717353253520384e-15,police car,200,100
0.010101010101010102,0.05050505050505051,1.4781702571904635e-15,police car,200,100
0.010101010101010102,0.06060606060606061,5.7133530853470285e-15,police car,200,100
0.010101010101010102,0.07070707070707072,2.514814142548472e-16,police car,200,100
0.010101010101010102,0.08080808080808081,4.3536461701211425e-14,police car,200,100
0.010101010101010102,0.09090909090909091,1.421818033340234e-14,police car,200,100
0.010101010101010102,0.10101010101010102,4.63727458924998e-15,police car,200,100
0.010101010101010102,0.11111111111111112,5.4294216543797765e-15,police car,200,100
0.010101010101010102,0.12121212121212122,1.0509078775455077e-15,police car,200,100
0.010101010101010102,0.13131313131313133,8.890656889539585e-16,police car,200,100
0.010101010101010102,0.14141414141414144,5.796594335225954e-15,police car,200,100
0.010101010101010102,0.15151515151515152,1.1649837976584943e-14,police car,200,100
0.010101010101010102,0.16161616161616163,3.8722732088941136e-15,police car,200,100
0.010101010101010102,0.17171717171717174,7.928016330453165e-16,police car,200,100
0.010101010101010102,0.18181818181818182,5.2786488104057476e-15,police car,200,100
0.010101010101010102,0.19191919191919193,1.7798914295932704e-15,police car,200,100
0.010101010101010102,0.20202020202020204,8.948097128917368e-16,police car,200,100
0.010101010101010102,0.21212121212121213,8.593530476912867e-15,police car,200,100
0.010101010101010102,0.22222222222222224,1.5348839794807367e-15,police car,200,100
0.010101010101010102,0.23232323232323235,2.9315837727810813e-15,police car,200,100
0.010101010101010102,0.24242424242424243,3.574622092989028e-15,police car,200,100
0.010101010101010102,0.25252525252525254,1.079160556745466e-14,police car,200,100
0.010101010101010102,0.26262626262626265,2.06196820986126e-15,police car,200,100
0.010101010101010102,0.27272727272727276,3.756091340988555e-15,police car,200,100
0.010101010101010102,0.2828282828282829,1.6722790787094125e-15,police car,200,100
0.010101010101010102,0.29292929292929293,4.723883938706216e-15,police car,200,100
0.010101010101010102,0.30303030303030304,9.890639741334154e-15,police car,200,100
